"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
30,91,237988806,0,82695504.25,0,77493605.1562,0,1093063752,1491241944,188879455,0,111738884.5,15194565.625,0,34020973.2188,1143168684,1493002900,-1760956,-0.1
31,92,195367770,0,84710303.75,0,177166090.8438,0,1178327736,1635571752,267396705,0,100626395.5,20908402.375,0,33720042.7812,1214483028,1637134188,-1562436,-0.01
30,93,243970566,0,83209104.25,0,78951845.1562,0,1135169608,1541301208,190005023,0,118046132.5,15677645.625,0,35055189.2188,1184337580,1543122068,-1820860,-0.1
31,94,205080442,0,85241023.75,0,179442234.8438,0,1209661112,1679424552,267631137,0,109489307.5,21565566.375,0,37183666.7812,1245268052,1681137260,-1712708,-0.01
31,95,255482534,0,83209104.25,0,80647173.1562,0,1153057608,1572396760,190019359,0,126548692.5,16111905.625,0,37776197.2188,1203802028,1574258580,-1861820,-0.1
30,96,209085690,0,85241023.75,0,180575994.8438,0,1224459960,1699362344,269456737,0,110731659.5,21830686.375,0,38657546.7812,1260401492,1701077612,-1715268,-0.01
31,97,256892102,0,85493184.25,0,81425893.1562,0,1173781576,1597593048,194913503,0,126819972.5,16365721.625,0,38304565.2188,1223046060,1599450260,-1857212,-0.1
30,98,209787738,0,87451423.75,0,191717754.8438,0,1254996920,1743953448,285567073,0,110731659.5,22507822.375,0,38658666.7812,1288222548,1745687404,-1733956,-0.01
31,99,260114950,0,87777264.25,0,85185573.1562,0,1208060744,1641138904,199688095,0,126819972.5,16884289.625,0,38306301.2188,1261351596,1643050644,-1911740,-0.1
31,100,211268666,0,89735503.75,0,208381370.8438,0,1290835384,1800220456,298596385,0,110731659.5,23726110.375,0,38660666.7812,1330244948,1801959276,-1738820,-0.01
28,101,264222918,0,89840304.25,0,86356645.1562,0,1245391688,1685811928,203139711,0,126819972.5,17503933.625,0,38312245.2188,1301972908,1687749268,-1937340,-0.1
31,102,215482042,0,92019583.75,0,209020218.8438,0,1330937272,1847458600,299929377,0,110731659.5,24303138.375,0,38673346.7812,1375648084,1849284972,-1826372,-0.01
30,103,268038054,0,93077904.25,0,86387365.1562,0,1282531400,1730035416,205675647,0,128131124.5,17951177.625,0,38759077.2188,1341504172,1732021908,-1986492,-0.1
31,104,220697018,0,95365103.75,0,209034106.8438,0,1373611192,1898706728,302798881,0,116970155.5,24667810.375,0,40373170.7812,1415713364,1900522604,-1815876,-2.77555756156289e-17
30,105,276416838,0,93591504.25,0,87238885.1562,0,1319953224,1777201112,206080351,0,135605620.5,18345765.625,0,41825037.2188,1377404588,1779262100,-2060988,-0.11
31,106,232592954,0,95895823.75,0,210876250.8438,0,1395977656,1935342120,302954305,0,125886187.5,25229182.375,0,43477474.7812,1439663188,1937209708,-1867588,-2.77555756156289e-17
31,107,285284678,0,93591504.25,0,88527493.1562,0,1333901896,1801306072,206107583,0,143063476.5,18668197.625,0,43959085.2188,1391604396,1803403412,-2097340,-0.11
30,108,236613178,0,95895823.75,0,211779610.8438,0,1408907960,1953196072,304712353,0,127316043.5,25453862.375,0,45120834.7812,1452461652,1955064172,-1868100,-2.77555756156289e-17
31,109,286973830,0,95875584.25,0,89156421.1562,0,1350402632,1822408920,210643039,0,143458164.5,18888721.625,0,44834293.2188,1406684076,1824508820,-2099900,-0.11
30,110,237150426,0,98106223.75,0,214108570.8438,0,1432594616,1981959464,312452161,0,127316043.5,25665214.375,0,45122994.7812,1473269844,1983825772,-1866308,0.00999999999999997
